account_id,timestamp,amount,merchant,mcc,country,anomaly_score,anomaly_flag,reason_tags,risk_theme,nl_explanation
A100122,2024-04-21 14:25:00,76.17,GROCERYMART,5812,US,0.08589797479917105,1,['age_segment_risk_signal'],possible merchant behavior anomaly,"Transaction flagged with anomaly score 0.0859. Key indicators: Age segment has elevated monitoring sensitivity in this policy. Semantic risk theme: possible merchant behavior anomaly. This is a risk alert, not proof of fraud; analyst verification is recommended."
A100297,2024-04-06 16:59:00,86.82,LIQUORHUT,4111,CA,0.08589797479917105,1,['age_segment_risk_signal'],possible merchant behavior anomaly,"Transaction flagged with anomaly score 0.0859. Key indicators: Age segment has elevated monitoring sensitivity in this policy. Semantic risk theme: possible merchant behavior anomaly. This is a risk alert, not proof of fraud; analyst verification is recommended."
A100048,2024-05-19 03:49:00,80.77,SHIP*FREIGHT,4111,US,0.08589797479917105,1,['age_segment_risk_signal'],possible merchant behavior anomaly,"Transaction flagged with anomaly score 0.0859. Key indicators: Age segment has elevated monitoring sensitivity in this policy. Semantic risk theme: possible merchant behavior anomaly. This is a risk alert, not proof of fraud; analyst verification is recommended."
A100281,2024-03-30 17:39:00,53.96,HOTELINN,6011,US,0.08586166266779449,1,"['new_account_low_tenure', 'age_segment_risk_signal']",possible account takeover pattern,"Transaction flagged with anomaly score 0.0859. Key indicators: Account tenure is low, which can increase behavioral uncertainty. Age segment has elevated monitoring sensitivity in this policy. Semantic risk theme: possible account takeover pattern. This is a risk alert, not proof of fraud; analyst verification is recommended."
A100216,2024-06-21 14:24:00,116.34,GENSTORE,5732,US,0.08582033195832217,1,['age_segment_risk_signal'],possible merchant behavior anomaly,"Transaction flagged with anomaly score 0.0858. Key indicators: Age segment has elevated monitoring sensitivity in this policy. Semantic risk theme: possible merchant behavior anomaly. This is a risk alert, not proof of fraud; analyst verification is recommended."
A100078,2024-04-05 23:07:00,110.03,SHIP*FREIGHT,5999,US,0.08574780148137695,1,['new_account_low_tenure'],possible merchant behavior anomaly,"Transaction flagged with anomaly score 0.0857. Key indicators: Account tenure is low, which can increase behavioral uncertainty. Semantic risk theme: possible merchant behavior anomaly. This is a risk alert, not proof of fraud; analyst verification is recommended."
A100078,2024-02-28 03:54:00,110.89,CAFEBEAN,4111,US,0.08574780148137695,1,['new_account_low_tenure'],possible account takeover pattern,"Transaction flagged with anomaly score 0.0857. Key indicators: Account tenure is low, which can increase behavioral uncertainty. Semantic risk theme: possible account takeover pattern. This is a risk alert, not proof of fraud; analyst verification is recommended."
A100265,2024-05-22 20:33:00,107.39,GROCERYMART,5732,US,0.08572034402685058,1,"['high_amount_vs_customer_baseline', 'age_segment_risk_signal']",possible merchant behavior anomaly,"Transaction flagged with anomaly score 0.0857. Key indicators: Amount is significantly above this customer baseline behavior. Age segment has elevated monitoring sensitivity in this policy. Semantic risk theme: possible merchant behavior anomaly. This is a risk alert, not proof of fraud; analyst verification is recommended."
A100281,2024-06-22 19:23:00,45.95,CAFEBEAN,4111,US,0.08564751939139148,1,"['new_account_low_tenure', 'age_segment_risk_signal']",possible merchant behavior anomaly,"Transaction flagged with anomaly score 0.0856. Key indicators: Account tenure is low, which can increase behavioral uncertainty. Age segment has elevated monitoring sensitivity in this policy. Semantic risk theme: possible merchant behavior anomaly. This is a risk alert, not proof of fraud; analyst verification is recommended."
A100036,2024-02-10 02:31:00,165.29,ELECTROHUB,4789,US,0.08559626536893561,1,"['high_amount', 'high_amount_vs_customer_baseline', 'large_deviation_from_avg_amount', 'new_account_low_tenure', 'unusual_merchant_diversity_pattern']",possible merchant behavior anomaly,"Transaction flagged with anomaly score 0.0856. Key indicators: Transaction amount is unusually high compared with the global distribution. Amount is significantly above this customer baseline behavior. Current transaction deviates strongly from customer average amount. Semantic risk theme: possible merchant behavior anomaly. This is a risk alert, not proof of fraud; analyst verification is recommended."
A100106,2024-02-03 06:57:00,79.07,GENSTORE,6011,US,0.08553253193148924,1,['age_segment_risk_signal'],possible merchant behavior anomaly,"Transaction flagged with anomaly score 0.0855. Key indicators: Age segment has elevated monitoring sensitivity in this policy. Semantic risk theme: possible merchant behavior anomaly. This is a risk alert, not proof of fraud; analyst verification is recommended."
A100106,2024-06-07 16:53:00,110.12,ELECTROHUB,4111,US,0.08545493390439296,1,['age_segment_risk_signal'],possible merchant behavior anomaly,"Transaction flagged with anomaly score 0.0855. Key indicators: Age segment has elevated monitoring sensitivity in this policy. Semantic risk theme: possible merchant behavior anomaly. This is a risk alert, not proof of fraud; analyst verification is recommended."
A100242,2024-06-03 16:12:00,130.86,LIQUORHUT,4111,US,0.08544834026779147,1,['age_segment_risk_signal'],possible merchant behavior anomaly,"Transaction flagged with anomaly score 0.0854. Key indicators: Age segment has elevated monitoring sensitivity in this policy. Semantic risk theme: possible merchant behavior anomaly. This is a risk alert, not proof of fraud; analyst verification is recommended."
A100242,2024-05-18 23:53:00,82.16,GROCERYMART,4789,US,0.08531849997893115,1,['age_segment_risk_signal'],possible merchant behavior anomaly,"Transaction flagged with anomaly score 0.0853. Key indicators: Age segment has elevated monitoring sensitivity in this policy. Semantic risk theme: possible merchant behavior anomaly. This is a risk alert, not proof of fraud; analyst verification is recommended."
A100062,2024-02-11 04:42:00,109.4,SHIP*FREIGHT,5411,US,0.08531849997893115,1,['age_segment_risk_signal'],possible merchant behavior anomaly,"Transaction flagged with anomaly score 0.0853. Key indicators: Age segment has elevated monitoring sensitivity in this policy. Semantic risk theme: possible merchant behavior anomaly. This is a risk alert, not proof of fraud; analyst verification is recommended."
A100136,2024-04-24 11:10:00,137.79,GENSTORE,6011,CA,0.08529068906952464,1,"['high_amount_vs_customer_baseline', 'large_deviation_from_avg_amount', 'age_segment_risk_signal']",possible merchant behavior anomaly,"Transaction flagged with anomaly score 0.0853. Key indicators: Amount is significantly above this customer baseline behavior. Current transaction deviates strongly from customer average amount. Age segment has elevated monitoring sensitivity in this policy. Semantic risk theme: possible merchant behavior anomaly. This is a risk alert, not proof of fraud; analyst verification is recommended."
A100036,2024-02-23 03:20:00,166.87,CAFEBEAN,4111,US,0.08522264762496135,1,"['high_amount', 'high_amount_vs_customer_baseline', 'large_deviation_from_avg_amount', 'new_account_low_tenure', 'unusual_merchant_diversity_pattern']",possible merchant behavior anomaly,"Transaction flagged with anomaly score 0.0852. Key indicators: Transaction amount is unusually high compared with the global distribution. Amount is significantly above this customer baseline behavior. Current transaction deviates strongly from customer average amount. Semantic risk theme: possible merchant behavior anomaly. This is a risk alert, not proof of fraud; analyst verification is recommended."
A100207,2024-05-17 06:44:00,302.42,CRYPTO*EXCHANGE,4829,US,0.085186340587735,1,"['high_amount', 'high_amount_vs_customer_baseline', 'large_deviation_from_avg_amount', 'age_segment_risk_signal']",possible merchant behavior anomaly,"Transaction flagged with anomaly score 0.0852. Key indicators: Transaction amount is unusually high compared with the global distribution. Amount is significantly above this customer baseline behavior. Current transaction deviates strongly from customer average amount. Semantic risk theme: possible merchant behavior anomaly. This is a risk alert, not proof of fraud; analyst verification is recommended."
A100062,2024-03-02 10:38:00,85.81,ELECTROHUB,4111,US,0.0851045404196723,1,['age_segment_risk_signal'],possible merchant behavior anomaly,"Transaction flagged with anomaly score 0.0851. Key indicators: Age segment has elevated monitoring sensitivity in this policy. Semantic risk theme: possible merchant behavior anomaly. This is a risk alert, not proof of fraud; analyst verification is recommended."
A100045,2024-03-18 02:36:00,340.06,ELECTROHUB,5999,CA,0.08493220171522675,1,"['high_amount', 'high_amount_vs_customer_baseline', 'large_deviation_from_avg_amount']",possible merchant behavior anomaly,"Transaction flagged with anomaly score 0.0849. Key indicators: Transaction amount is unusually high compared with the global distribution. Amount is significantly above this customer baseline behavior. Current transaction deviates strongly from customer average amount. Semantic risk theme: possible merchant behavior anomaly. This is a risk alert, not proof of fraud; analyst verification is recommended."
A100162,2024-02-01 05:18:00,191.77,UBER*TRIP,6011,US,0.08484015044796489,1,"['high_amount', 'high_amount_vs_customer_baseline', 'large_deviation_from_avg_amount']",possible merchant behavior anomaly,"Transaction flagged with anomaly score 0.0848. Key indicators: Transaction amount is unusually high compared with the global distribution. Amount is significantly above this customer baseline behavior. Current transaction deviates strongly from customer average amount. Semantic risk theme: possible merchant behavior anomaly. This is a risk alert, not proof of fraud; analyst verification is recommended."
A100177,2024-06-27 08:06:00,156.33,ELECTROHUB,5812,CA,0.08484015044796489,1,"['high_amount', 'high_amount_vs_customer_baseline', 'large_deviation_from_avg_amount']",possible merchant behavior anomaly,"Transaction flagged with anomaly score 0.0848. Key indicators: Transaction amount is unusually high compared with the global distribution. Amount is significantly above this customer baseline behavior. Current transaction deviates strongly from customer average amount. Semantic risk theme: possible merchant behavior anomaly. This is a risk alert, not proof of fraud; analyst verification is recommended."
A100208,2024-01-10 12:34:00,159.94,ELECTROHUB,5732,US,0.0847548498964038,1,"['high_amount', 'high_amount_vs_customer_baseline', 'new_account_low_tenure', 'age_segment_risk_signal']",possible merchant behavior anomaly,"Transaction flagged with anomaly score 0.0848. Key indicators: Transaction amount is unusually high compared with the global distribution. Amount is significantly above this customer baseline behavior. Account tenure is low, which can increase behavioral uncertainty. Semantic risk theme: possible merchant behavior anomaly. This is a risk alert, not proof of fraud; analyst verification is recommended."
A100242,2024-06-02 06:15:00,53.85,HOTELINN,4789,US,0.08467683838311679,1,['age_segment_risk_signal'],possible merchant behavior anomaly,"Transaction flagged with anomaly score 0.0847. Key indicators: Age segment has elevated monitoring sensitivity in this policy. Semantic risk theme: possible merchant behavior anomaly. This is a risk alert, not proof of fraud; analyst verification is recommended."
A100257,2024-05-17 13:57:00,171.74,ELECTROHUB,5999,US,0.08464905568411374,1,"['high_amount', 'high_amount_vs_customer_baseline', 'large_deviation_from_avg_amount', 'age_segment_risk_signal']",possible merchant behavior anomaly,"Transaction flagged with anomaly score 0.0846. Key indicators: Transaction amount is unusually high compared with the global distribution. Amount is significantly above this customer baseline behavior. Current transaction deviates strongly from customer average amount. Semantic risk theme: possible merchant behavior anomaly. This is a risk alert, not proof of fraud; analyst verification is recommended."
A100124,2024-01-19 09:03:00,171.71,ELECTROHUB,5732,US,0.08462635268371077,1,"['high_amount', 'high_amount_vs_customer_baseline', 'large_deviation_from_avg_amount']",possible merchant behavior anomaly,"Transaction flagged with anomaly score 0.0846. Key indicators: Transaction amount is unusually high compared with the global distribution. Amount is significantly above this customer baseline behavior. Current transaction deviates strongly from customer average amount. Semantic risk theme: possible merchant behavior anomaly. This is a risk alert, not proof of fraud; analyst verification is recommended."
A100074,2024-03-20 07:27:00,188.36,ELECTROHUB,4829,US,0.08462635268371077,1,"['high_amount', 'high_amount_vs_customer_baseline', 'large_deviation_from_avg_amount']",possible merchant behavior anomaly,"Transaction flagged with anomaly score 0.0846. Key indicators: Transaction amount is unusually high compared with the global distribution. Amount is significantly above this customer baseline behavior. Current transaction deviates strongly from customer average amount. Semantic risk theme: possible merchant behavior anomaly. This is a risk alert, not proof of fraud; analyst verification is recommended."
A100125,2024-01-20 08:30:00,103.72,GROCERYMART,5812,US,0.08461995272988254,1,"['unusual_merchant_diversity_pattern', 'age_segment_risk_signal']",possible merchant behavior anomaly,"Transaction flagged with anomaly score 0.0846. Key indicators: Merchant diversity pattern is unusual for this account profile. Age segment has elevated monitoring sensitivity in this policy. Semantic risk theme: possible merchant behavior anomaly. This is a risk alert, not proof of fraud; analyst verification is recommended."
A100141,2024-04-25 02:46:00,59.24,ATM*WITHDRAW,5411,US,0.08461059669256199,1,['age_segment_risk_signal'],possible merchant behavior anomaly,"Transaction flagged with anomaly score 0.0846. Key indicators: Age segment has elevated monitoring sensitivity in this policy. Semantic risk theme: possible merchant behavior anomaly. This is a risk alert, not proof of fraud; analyst verification is recommended."
A100084,2024-04-01 10:05:00,275.53,CRYPTO*EXCHANGE,4829,US,0.08460318788653354,1,"['high_amount', 'high_amount_vs_customer_baseline', 'large_deviation_from_avg_amount']",possible merchant behavior anomaly,"Transaction flagged with anomaly score 0.0846. Key indicators: Transaction amount is unusually high compared with the global distribution. Amount is significantly above this customer baseline behavior. Current transaction deviates strongly from customer average amount. Semantic risk theme: possible merchant behavior anomaly. This is a risk alert, not proof of fraud; analyst verification is recommended."
A100297,2024-05-19 21:45:00,49.04,GENSTORE,5732,CA,0.0845125230192022,1,['age_segment_risk_signal'],possible merchant behavior anomaly,"Transaction flagged with anomaly score 0.0845. Key indicators: Age segment has elevated monitoring sensitivity in this policy. Semantic risk theme: possible merchant behavior anomaly. This is a risk alert, not proof of fraud; analyst verification is recommended."
A100297,2024-02-11 04:41:00,48.27,ATM*WITHDRAW,5411,CA,0.0845125230192022,1,['age_segment_risk_signal'],possible merchant behavior anomaly,"Transaction flagged with anomaly score 0.0845. Key indicators: Age segment has elevated monitoring sensitivity in this policy. Semantic risk theme: possible merchant behavior anomaly. This is a risk alert, not proof of fraud; analyst verification is recommended."
A100263,2024-05-21 23:28:00,216.38,CRYPTO*EXCHANGE,5999,US,0.08446519504084671,1,"['high_amount', 'high_amount_vs_customer_baseline', 'large_deviation_from_avg_amount']",possible merchant behavior anomaly,"Transaction flagged with anomaly score 0.0845. Key indicators: Transaction amount is unusually high compared with the global distribution. Amount is significantly above this customer baseline behavior. Current transaction deviates strongly from customer average amount. Semantic risk theme: possible merchant behavior anomaly. This is a risk alert, not proof of fraud; analyst verification is recommended."
A100183,2024-02-18 21:09:00,145.53,GENSTORE,4789,US,0.08446402558154897,1,['high_amount_vs_customer_baseline'],possible merchant behavior anomaly,"Transaction flagged with anomaly score 0.0845. Key indicators: Amount is significantly above this customer baseline behavior. Semantic risk theme: possible merchant behavior anomaly. This is a risk alert, not proof of fraud; analyst verification is recommended."
A100198,2024-01-10 22:25:00,107.56,ELECTROHUB,5732,US,0.08443107074555667,1,['age_segment_risk_signal'],possible merchant behavior anomaly,"Transaction flagged with anomaly score 0.0844. Key indicators: Age segment has elevated monitoring sensitivity in this policy. Semantic risk theme: possible merchant behavior anomaly. This is a risk alert, not proof of fraud; analyst verification is recommended."
A100103,2024-03-14 08:56:00,69.68,LIQUORHUT,7011,CA,0.08426361417686723,1,['age_segment_risk_signal'],possible merchant behavior anomaly,"Transaction flagged with anomaly score 0.0843. Key indicators: Age segment has elevated monitoring sensitivity in this policy. Semantic risk theme: possible merchant behavior anomaly. This is a risk alert, not proof of fraud; analyst verification is recommended."
A100134,2024-02-06 13:31:00,197.44,UBER*TRIP,4789,US,0.08419702254948647,1,"['high_amount', 'high_amount_vs_customer_baseline', 'large_deviation_from_avg_amount', 'age_segment_risk_signal']",possible merchant behavior anomaly,"Transaction flagged with anomaly score 0.0842. Key indicators: Transaction amount is unusually high compared with the global distribution. Amount is significantly above this customer baseline behavior. Current transaction deviates strongly from customer average amount. Semantic risk theme: possible merchant behavior anomaly. This is a risk alert, not proof of fraud; analyst verification is recommended."
A100281,2024-06-24 18:13:00,123.03,GENSTORE,7011,US,0.08417423886385567,1,"['new_account_low_tenure', 'age_segment_risk_signal']",possible merchant behavior anomaly,"Transaction flagged with anomaly score 0.0842. Key indicators: Account tenure is low, which can increase behavioral uncertainty. Age segment has elevated monitoring sensitivity in this policy. Semantic risk theme: possible merchant behavior anomaly. This is a risk alert, not proof of fraud; analyst verification is recommended."
A100120,2024-05-04 05:13:00,62.97,ATM*WITHDRAW,5411,US,0.08412991560610006,1,['age_segment_risk_signal'],possible merchant behavior anomaly,"Transaction flagged with anomaly score 0.0841. Key indicators: Age segment has elevated monitoring sensitivity in this policy. Semantic risk theme: possible merchant behavior anomaly. This is a risk alert, not proof of fraud; analyst verification is recommended."
A100103,2024-02-04 17:26:00,62.3,HOTELINN,5732,CA,0.08412951750930253,1,['age_segment_risk_signal'],possible merchant behavior anomaly,"Transaction flagged with anomaly score 0.0841. Key indicators: Age segment has elevated monitoring sensitivity in this policy. Semantic risk theme: possible merchant behavior anomaly. This is a risk alert, not proof of fraud; analyst verification is recommended."
A100224,2024-05-04 16:09:00,154.6,ELECTROHUB,4111,US,0.08411610227172617,1,"['high_amount', 'high_amount_vs_customer_baseline', 'large_deviation_from_avg_amount', 'age_segment_risk_signal']",possible merchant behavior anomaly,"Transaction flagged with anomaly score 0.0841. Key indicators: Transaction amount is unusually high compared with the global distribution. Amount is significantly above this customer baseline behavior. Current transaction deviates strongly from customer average amount. Semantic risk theme: possible merchant behavior anomaly. This is a risk alert, not proof of fraud; analyst verification is recommended."
A100204,2024-05-25 13:39:00,124.39,HOTELINN,5921,US,0.08411273317360435,1,['multi_feature_anomaly_pattern'],possible merchant behavior anomaly,"Transaction flagged with anomaly score 0.0841. Key indicators: Multiple subtle feature deviations jointly triggered the anomaly flag. Semantic risk theme: possible merchant behavior anomaly. This is a risk alert, not proof of fraud; analyst verification is recommended."
A100065,2024-05-23 09:38:00,131.79,GROCERYMART,5999,US,0.08404804167604984,1,"['high_amount_vs_customer_baseline', 'unusual_merchant_diversity_pattern']",possible merchant behavior anomaly,"Transaction flagged with anomaly score 0.0840. Key indicators: Amount is significantly above this customer baseline behavior. Merchant diversity pattern is unusual for this account profile. Semantic risk theme: possible merchant behavior anomaly. This is a risk alert, not proof of fraud; analyst verification is recommended."
A100036,2024-06-13 06:51:00,157.84,UBER*TRIP,4789,US,0.0838807918869513,1,"['high_amount', 'new_account_low_tenure', 'unusual_merchant_diversity_pattern']",possible merchant behavior anomaly,"Transaction flagged with anomaly score 0.0839. Key indicators: Transaction amount is unusually high compared with the global distribution. Account tenure is low, which can increase behavioral uncertainty. Merchant diversity pattern is unusual for this account profile. Semantic risk theme: possible merchant behavior anomaly. This is a risk alert, not proof of fraud; analyst verification is recommended."
A100154,2024-06-06 04:29:00,101.29,LIQUORHUT,5411,US,0.08382683742468544,1,['age_segment_risk_signal'],possible merchant behavior anomaly,"Transaction flagged with anomaly score 0.0838. Key indicators: Age segment has elevated monitoring sensitivity in this policy. Semantic risk theme: possible merchant behavior anomaly. This is a risk alert, not proof of fraud; analyst verification is recommended."
A100154,2024-03-20 18:30:00,99.89,CAFEBEAN,4111,US,0.08382683742468544,1,['age_segment_risk_signal'],possible merchant behavior anomaly,"Transaction flagged with anomaly score 0.0838. Key indicators: Age segment has elevated monitoring sensitivity in this policy. Semantic risk theme: possible merchant behavior anomaly. This is a risk alert, not proof of fraud; analyst verification is recommended."
A100007,2024-02-25 13:34:00,126.57,SHIP*FREIGHT,5411,US,0.08376386394993784,1,['multi_feature_anomaly_pattern'],possible merchant behavior anomaly,"Transaction flagged with anomaly score 0.0838. Key indicators: Multiple subtle feature deviations jointly triggered the anomaly flag. Semantic risk theme: possible merchant behavior anomaly. This is a risk alert, not proof of fraud; analyst verification is recommended."
A100276,2024-04-07 12:52:00,165.06,UBER*TRIP,5812,US,0.08376386394993784,1,['high_amount'],possible merchant behavior anomaly,"Transaction flagged with anomaly score 0.0838. Key indicators: Transaction amount is unusually high compared with the global distribution. Semantic risk theme: possible merchant behavior anomaly. This is a risk alert, not proof of fraud; analyst verification is recommended."
A100291,2024-01-16 12:06:00,582.09,LUXSTORE,4829,US,0.08373587226857049,1,"['high_amount', 'high_amount_vs_customer_baseline', 'large_deviation_from_avg_amount']",possible merchant behavior anomaly,"Transaction flagged with anomaly score 0.0837. Key indicators: Transaction amount is unusually high compared with the global distribution. Amount is significantly above this customer baseline behavior. Current transaction deviates strongly from customer average amount. Semantic risk theme: possible merchant behavior anomaly. This is a risk alert, not proof of fraud; analyst verification is recommended."
A100120,2024-04-25 12:37:00,98.8,CAFEBEAN,5921,US,0.08361338239931704,1,['age_segment_risk_signal'],possible merchant behavior anomaly,"Transaction flagged with anomaly score 0.0836. Key indicators: Age segment has elevated monitoring sensitivity in this policy. Semantic risk theme: possible merchant behavior anomaly. This is a risk alert, not proof of fraud; analyst verification is recommended."
A100120,2024-03-15 17:19:00,95.24,GROCERYMART,5921,US,0.08361338239931704,1,['age_segment_risk_signal'],possible merchant behavior anomaly,"Transaction flagged with anomaly score 0.0836. Key indicators: Age segment has elevated monitoring sensitivity in this policy. Semantic risk theme: possible merchant behavior anomaly. This is a risk alert, not proof of fraud; analyst verification is recommended."
A100154,2024-04-04 07:38:00,66.1,CAFEBEAN,5999,US,0.08361338239931704,1,['age_segment_risk_signal'],possible merchant behavior anomaly,"Transaction flagged with anomaly score 0.0836. Key indicators: Age segment has elevated monitoring sensitivity in this policy. Semantic risk theme: possible merchant behavior anomaly. This is a risk alert, not proof of fraud; analyst verification is recommended."
A100103,2024-03-30 06:47:00,46.83,HOTELINN,7011,CA,0.08360160163995922,1,['age_segment_risk_signal'],possible merchant behavior anomaly,"Transaction flagged with anomaly score 0.0836. Key indicators: Age segment has elevated monitoring sensitivity in this policy. Semantic risk theme: possible merchant behavior anomaly. This is a risk alert, not proof of fraud; analyst verification is recommended."
A100112,2024-01-27 06:00:00,137.09,GROCERYMART,4789,US,0.08355043022446207,1,['multi_feature_anomaly_pattern'],possible merchant behavior anomaly,"Transaction flagged with anomaly score 0.0836. Key indicators: Multiple subtle feature deviations jointly triggered the anomaly flag. Semantic risk theme: possible merchant behavior anomaly. This is a risk alert, not proof of fraud; analyst verification is recommended."
A100247,2024-02-27 15:30:00,358.25,CRYPTO*EXCHANGE,4829,US,0.08353730273566451,1,"['high_amount', 'high_amount_vs_customer_baseline', 'large_deviation_from_avg_amount']",possible merchant behavior anomaly,"Transaction flagged with anomaly score 0.0835. Key indicators: Transaction amount is unusually high compared with the global distribution. Amount is significantly above this customer baseline behavior. Current transaction deviates strongly from customer average amount. Semantic risk theme: possible merchant behavior anomaly. This is a risk alert, not proof of fraud; analyst verification is recommended."
A100149,2024-06-14 05:20:00,318.24,LUXSTORE,5999,US,0.08351527812221748,1,"['high_amount', 'high_amount_vs_customer_baseline', 'large_deviation_from_avg_amount']",possible merchant behavior anomaly,"Transaction flagged with anomaly score 0.0835. Key indicators: Transaction amount is unusually high compared with the global distribution. Amount is significantly above this customer baseline behavior. Current transaction deviates strongly from customer average amount. Semantic risk theme: possible merchant behavior anomaly. This is a risk alert, not proof of fraud; analyst verification is recommended."
A100019,2024-06-19 19:19:00,383.93,ELECTROHUB,5732,US,0.08351527812221748,1,"['high_amount', 'high_amount_vs_customer_baseline', 'large_deviation_from_avg_amount']",possible merchant behavior anomaly,"Transaction flagged with anomaly score 0.0835. Key indicators: Transaction amount is unusually high compared with the global distribution. Amount is significantly above this customer baseline behavior. Current transaction deviates strongly from customer average amount. Semantic risk theme: possible merchant behavior anomaly. This is a risk alert, not proof of fraud; analyst verification is recommended."
A100025,2024-06-13 08:23:00,116.03,CAFEBEAN,7011,US,0.08343831192829487,1,['age_segment_risk_signal'],possible merchant behavior anomaly,"Transaction flagged with anomaly score 0.0834. Key indicators: Age segment has elevated monitoring sensitivity in this policy. Semantic risk theme: possible merchant behavior anomaly. This is a risk alert, not proof of fraud; analyst verification is recommended."
A100120,2024-01-24 05:52:00,62.62,ATM*WITHDRAW,5999,US,0.08339999957211053,1,['age_segment_risk_signal'],possible merchant behavior anomaly,"Transaction flagged with anomaly score 0.0834. Key indicators: Age segment has elevated monitoring sensitivity in this policy. Semantic risk theme: possible merchant behavior anomaly. This is a risk alert, not proof of fraud; analyst verification is recommended."
A100144,2024-04-07 04:25:00,137.72,ATM*WITHDRAW,5411,US,0.08339965284444628,1,['multi_feature_anomaly_pattern'],possible merchant behavior anomaly,"Transaction flagged with anomaly score 0.0834. Key indicators: Multiple subtle feature deviations jointly triggered the anomaly flag. Semantic risk theme: possible merchant behavior anomaly. This is a risk alert, not proof of fraud; analyst verification is recommended."
A100132,2024-01-02 14:24:00,225.26,CRYPTO*EXCHANGE,4829,US,0.08339756280406962,1,"['high_amount', 'high_amount_vs_customer_baseline', 'large_deviation_from_avg_amount']",possible merchant behavior anomaly,"Transaction flagged with anomaly score 0.0834. Key indicators: Transaction amount is unusually high compared with the global distribution. Amount is significantly above this customer baseline behavior. Current transaction deviates strongly from customer average amount. Semantic risk theme: possible merchant behavior anomaly. This is a risk alert, not proof of fraud; analyst verification is recommended."
A100111,2024-02-10 14:58:00,134.06,GROCERYMART,5921,US,0.08333706868994373,1,['multi_feature_anomaly_pattern'],possible merchant behavior anomaly,"Transaction flagged with anomaly score 0.0833. Key indicators: Multiple subtle feature deviations jointly triggered the anomaly flag. Semantic risk theme: possible merchant behavior anomaly. This is a risk alert, not proof of fraud; analyst verification is recommended."
A100214,2024-01-06 05:23:00,142.25,GROCERYMART,4111,US,0.08333706868994373,1,['multi_feature_anomaly_pattern'],possible merchant behavior anomaly,"Transaction flagged with anomaly score 0.0833. Key indicators: Multiple subtle feature deviations jointly triggered the anomaly flag. Semantic risk theme: possible merchant behavior anomaly. This is a risk alert, not proof of fraud; analyst verification is recommended."
A100034,2024-04-07 22:59:00,166.92,ELECTROHUB,4789,US,0.08333706868994373,1,['high_amount'],possible merchant behavior anomaly,"Transaction flagged with anomaly score 0.0833. Key indicators: Transaction amount is unusually high compared with the global distribution. Semantic risk theme: possible merchant behavior anomaly. This is a risk alert, not proof of fraud; analyst verification is recommended."
A100165,2024-01-07 05:43:00,143.09,ELECTROHUB,6011,US,0.08333706868994373,1,['multi_feature_anomaly_pattern'],possible merchant behavior anomaly,"Transaction flagged with anomaly score 0.0833. Key indicators: Multiple subtle feature deviations jointly triggered the anomaly flag. Semantic risk theme: possible merchant behavior anomaly. This is a risk alert, not proof of fraud; analyst verification is recommended."
A100049,2024-01-13 16:09:00,153.42,ELECTROHUB,5812,US,0.08333706868994373,1,['high_amount'],possible merchant behavior anomaly,"Transaction flagged with anomaly score 0.0833. Key indicators: Transaction amount is unusually high compared with the global distribution. Semantic risk theme: possible merchant behavior anomaly. This is a risk alert, not proof of fraud; analyst verification is recommended."
A100024,2024-05-14 19:22:00,247.33,SHIP*FREIGHT,6011,US,0.08332394564133472,1,"['high_amount', 'high_amount_vs_customer_baseline', 'large_deviation_from_avg_amount']",possible merchant behavior anomaly,"Transaction flagged with anomaly score 0.0833. Key indicators: Transaction amount is unusually high compared with the global distribution. Amount is significantly above this customer baseline behavior. Current transaction deviates strongly from customer average amount. Semantic risk theme: possible merchant behavior anomaly. This is a risk alert, not proof of fraud; analyst verification is recommended."
A100104,2024-02-27 11:39:00,316.72,ELECTROHUB,6011,US,0.08332394564133472,1,"['high_amount', 'high_amount_vs_customer_baseline', 'large_deviation_from_avg_amount', 'unusual_merchant_diversity_pattern']",possible merchant behavior anomaly,"Transaction flagged with anomaly score 0.0833. Key indicators: Transaction amount is unusually high compared with the global distribution. Amount is significantly above this customer baseline behavior. Current transaction deviates strongly from customer average amount. Semantic risk theme: possible merchant behavior anomaly. This is a risk alert, not proof of fraud; analyst verification is recommended."
A100198,2024-05-24 15:14:00,96.79,UBER*TRIP,6011,US,0.08324925814849127,1,['age_segment_risk_signal'],possible merchant behavior anomaly,"Transaction flagged with anomaly score 0.0832. Key indicators: Age segment has elevated monitoring sensitivity in this policy. Semantic risk theme: possible merchant behavior anomaly. This is a risk alert, not proof of fraud; analyst verification is recommended."
A100198,2024-04-04 13:43:00,64.27,ATM*WITHDRAW,5999,US,0.08324925814849127,1,['age_segment_risk_signal'],possible merchant behavior anomaly,"Transaction flagged with anomaly score 0.0832. Key indicators: Age segment has elevated monitoring sensitivity in this policy. Semantic risk theme: possible merchant behavior anomaly. This is a risk alert, not proof of fraud; analyst verification is recommended."
A100198,2024-02-23 03:54:00,92.62,LIQUORHUT,6011,US,0.08324925814849127,1,['age_segment_risk_signal'],possible merchant behavior anomaly,"Transaction flagged with anomaly score 0.0832. Key indicators: Age segment has elevated monitoring sensitivity in this policy. Semantic risk theme: possible merchant behavior anomaly. This is a risk alert, not proof of fraud; analyst verification is recommended."
